SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,DebtToIncome,LogMonthlyIncome,LogRevolvingUtil,TotalOverdueTimes,HasOverdue,AgeGroup,DebtPerAccount
0,0.222343423,38,0,0.553217519,4086.0,4,0,1,0,2.0,0.5530821587066308,8.315566483564277,0.200769854818427,0,0,1,0.11064350380000001
0,0.213572854,51,0,0.059008655,5083.0,2,1,0,0,2.0,0.05899704826219512,8.533853632309345,0.1935687806411706,1,1,3,0.019669551666666667
0,0.020839606,54,0,0.233812242,5080.0,13,0,2,0,2.0,0.23376622502656957,8.533263371593732,0.020625431836918603,0,0,3,0.01670087442857143
0,0.026437088,72,0,0.096074128,4100.0,12,0,0,0,1.0,0.09605070099975616,8.31898612539206,0.026093667727265183,0,0,4,0.007390317538461538
1,1.132104455,47,0,1347.0,5400.0,4,1,1,2,1.0,1346.7506017404185,8.594339400592892,0.7571094990058751,3,1,2,269.4
0,0.9999999,47,0,0.000512689,3900.0,0,0,0,0,0.0,0.0005125575749807741,8.268988209506656,0.693147130559944,0,0,2,0.000512689
0,0.013669372,51,0,0.185600361,13291.0,9,0,2,0,1.0,0.1855863976866536,9.494917629474484,0.013576788882484491,0,0,3,0.0185600361
0,0.0,53,0,0.189544351,7000.0,11,0,1,0,0.0,0.18951727710327096,8.853808274977197,0.0,0,0,3,0.015795362583333333
0,0.0,29,0,0.0,5400.0,3,0,0,0,0.0,0.0,8.594339400592892,0.0,0,0,0,0.0
0,0.001675585,49,0,0.588210789,4800.0,12,0,2,0,0.0,0.5880882706102896,8.476579508530941,0.0016741827736017143,0,0,2,0.04524698376923077
0,0.262451679,47,0,0.427285817,8333.0,12,0,2,0,2.0,0.42723454680357575,9.0280988119824,0.23305560737550138,0,0,2,0.03286813976923077
0,0.005210914,61,0,2503.0,5400.0,18,0,1,0,0.0,2502.5365673023516,8.594339400592892,0.0051973841691452935,0,0,4,131.73684210526315
0,0.094187313,48,0,0.053893946,6920.0,5,0,0,0,3.0,0.05388615898280596,8.842315546841863,0.09001190780793213,0,0,2,0.008982324333333333
0,0.114046629,76,0,0.297945946,4624.0,8,0,1,0,0.0,0.29788152525491896,8.439231649946526,0.1079989979001963,0,0,4,0.033105105111111116
0,0.0,63,0,220.0,5400.0,8,0,0,0,0.0,219.959266802444,8.594339400592892,0.0,0,0,4,24.444444444444443
0,0.211236312,49,0,0.585071995,3402.0,6,0,1,0,2.0,0.5849000667029092,8.132412674500905,0.19164158343659107,0,0,2,0.08358171357142856
0,0.139274429,67,0,0.652538984,2500.0,7,0,3,0,0.0,0.6522780727708917,7.824445930877619,0.13039159398659708,0,0,4,0.081567373
0,0.565517909,32,0,0.461551997,5682.0,13,0,2,0,1.0,0.46147078074150977,8.645234541297121,0.44821670151448184,0,0,1,0.03296799978571428
0,0.016605936,58,0,0.004855755,3500.0,6,0,0,0,2.0,0.0048543680377035135,8.160803920954665,0.016469565085032292,0,0,3,0.0006936792857142857
0,0.36004822,44,1,0.495056105,9000.0,17,0,1,0,2.0,0.4950011048772359,9.105090961257085,0.30752015500176866,1,1,2,0.027503116944444447
0,0.181678332,51,0,0.386722655,5000.0,8,1,2,1,0.0,0.38664532593481304,8.517393171418904,0.16693574319955296,2,1,3,0.042969183888888894
0,0.894309429,50,0,0.976264834,1600.0,10,0,1,0,0.0,0.9756550495940037,7.3783837129967145,0.6388543547039798,0,0,2,0.08875134854545454
0,0.021101698,53,0,1502.0,5400.0,8,0,1,0,0.0,1501.7219033512313,8.594339400592892,0.020882140490517887,0,0,3,166.88888888888889
0,0.219898311,47,0,0.092780027,8891.0,7,0,0,0,3.0,0.09276959289889788,9.092907275084087,0.19876750363188,0,0,2,0.011597503375
0,0.287373563,59,0,0.662263477,2800.0,6,0,1,0,0.0,0.6620270387718672,7.937731775260109,0.2526041452383296,0,0,3,0.09460906814285715
0,0.883421613,69,1,0.350329934,5000.0,14,0,0,0,0.0,0.35025988202359526,8.517393171418904,0.6330901295509729,1,1,4,0.023355328933333332
0,0.226882799,55,1,0.242320351,7291.0,14,0,0,0,0.0,0.24228712001385078,8.894533135798554,0.20447664282919917,1,1,3,0.016154690066666665
0,0.312599842,44,0,0.442374487,9500.0,10,0,2,0,0.0,0.4423279261656668,9.15915233520675,0.2720097826856969,0,0,2,0.040215862454545455
0,0.694494639,52,3,0.427592117,2333.0,14,0,0,0,2.0,0.4274089155788346,7.755338812846501,0.5273845482948418,3,1,3,0.028506141133333333
0,0.560331216,32,0,0.367631743,4800.0,13,0,0,0,0.0,0.367555169006457,8.476579508530941,0.44489811667389784,0,0,1,0.026259410214285715
0,0.044656946,61,0,0.013797241,5000.0,7,0,0,0,0.0,0.013794482103579284,8.517393171418904,0.04368855018094669,0,0,4,0.001724655125
0,0.080299304,41,0,0.69421358,6376.0,10,0,2,0,2.0,0.694104717904971,8.760453046315272,0.07723813607511285,0,0,2,0.06311032545454545
0,0.014960501,45,0,0.930809749,11200.0,21,0,2,0,0.0,0.9307266484063923,9.32375833901174,0.014849696465595892,0,0,2,0.042309534045454546
0,0.781846288,36,0,0.313879823,10417.0,7,0,1,0,3.0,0.31384969439345367,9.251290358305138,0.5776500671912457,0,0,1,0.039234977875
0,0.9999999,42,0,0.577446014,3750.0,6,0,1,1,0.0,0.577292069448147,8.229777750081887,0.693147130559944,1,1,2,0.08249228771428571
0,0.356987393,34,0,0.306091806,4661.0,7,0,1,0,2.0,0.30602614924195626,8.447199819595703,0.30526709046322426,0,0,1,0.03826147575
1,0.9999999,79,0,0.33230498,2268.0,3,0,0,0,0.0,0.33215852562362275,7.727094484779841,0.693147130559944,0,0,4,0.083076245
0,0.444980106,43,1,0.152105987,8000.0,4,0,0,0,1.0,0.152086976127984,8.987321812850125,0.3680955539955745,1,1,2,0.0304211974
0,0.29679185,41,0,0.516183698,5900.0,12,0,1,0,0.0,0.516096224063718,8.682877107057168,0.25989340671877853,0,0,2,0.039706438307692306
0,0.091490894,65,0,2527.0,5400.0,8,0,1,0,0.0,2526.5321236808,8.594339400592892,0.08754455432532898,0,0,4,280.77777777777777
0,0.197657888,62,0,0.240054021,17770.0,13,0,2,0,1.0,0.2400405128113218,9.785323194185485,0.1803678896284489,0,0,4,0.017146715785714285
1,0.784422929,72,2,1513.0,5400.0,5,5,0,1,0.0,1512.7198666913534,8.594339400592892,0.5790950738867933,8,1,4,252.16666666666666
0,0.626399653,62,0,0.350519014,20326.0,7,0,4,0,1.0,0.35050176998888183,9.919705330558962,0.48636876997732875,0,0,4,0.04381487675
1,0.491589318,75,1,0.939973902,4597.0,16,0,1,0,0.0,0.9397694709643323,8.433376705323127,0.3998422078595028,1,1,4,0.055292582470588235
0,0.057712454,70,0,0.191362311,7200.0,3,0,1,0,0.0,0.19133573659213998,8.881975184248867,0.05610851388782562,0,0,4,0.04784057775
0,0.412710685,40,0,0.144859165,7206.0,8,0,0,0,3.0,0.1448390652129874,8.88280805492444,0.3455103304377057,0,0,1,0.016095462777777778
0,0.9999999,60,0,0.0,3140.0,1,0,0,0,0.0,0.0,8.052296499538647,0.693147130559944,0,0,3,0.0
0,0.423222365,59,0,0.253375254,5406.0,9,0,2,0,0.0,0.25332839340188645,8.595449689382004,0.35292357183286205,0,0,3,0.025337525399999998
1,0.799291581,72,0,1.159466667,3749.0,12,0,2,0,0.0,1.1591574758888,8.229511118964457,0.5873930213235397,0,0,4,0.08918974361538462
0,0.160768132,33,0,0.329343706,5012.0,9,0,1,0,0.0,0.3292780080734091,8.519789817263504,0.14908196873062898,0,0,1,0.0329343706
0,0.858969887,69,0,0.011033389,41600.0,9,0,0,0,0.0,0.011033123780678349,10.635879484421974,0.6200225101142961,0,0,4,0.0011033389
0,0.0,33,0,0.297040263,11250.0,9,0,1,0,0.0,0.2970138617678429,9.328212292571072,0.0,0,0,1,0.029704026300000002
0,0.481774384,35,0,0.546726637,2000.0,9,0,2,0,0.0,0.5464534102948525,7.601402334583733,0.3932402777677191,0,0,1,0.0546726637
0,0.007782945,67,0,1676.0,5400.0,4,0,1,0,0.0,1675.6896870949824,8.594339400592892,0.0077528141205697185,0,0,4,335.2
0,0.0,42,0,1925.0,5400.0,4,0,2,0,0.0,1924.643584521385,8.594339400592892,0.0,0,0,2,385.0
0,0.040578867,27,0,0.021024967,760.0,2,0,0,0,0.0,0.02099733892247043,6.634633357861686,0.03977716119196689,0,0,0,0.007008322333333333
0,0.62080115,38,0,0.314719062,2900.0,7,0,0,0,0.0,0.3146105755946225,7.972810784121404,0.4829205640381901,0,0,1,0.03933988275
0,0.363658808,60,1,1512.0,5400.0,8,0,1,0,0.0,1511.7200518422515,8.594339400592892,0.31017138736838834,1,1,3,168.0
0,0.58913847,44,0,0.134086591,10000.0,15,0,0,0,0.0,0.13407318368163185,9.210440366976517,0.4631920266150036,0,0,2,0.0083804119375
0,0.0,57,0,5957.0,5400.0,4,0,2,0,0.0,5955.897056100722,8.594339400592892,0.0,0,0,3,1191.4
0,0.276317455,55,0,0.371958671,9000.0,13,1,1,0,0.0,0.37191734685035,9.105090961257085,0.24397894316465388,1,1,3,0.0265684765
0,0.064461984,56,0,0.258061325,10109.0,6,0,2,0,0.0,0.25803579964638973,9.221280312014517,0.06246949217259002,0,0,3,0.03686590357142857
1,0.228858908,76,0,0.509541082,6340.0,14,0,6,0,0.0,0.5094607254187037,8.754791763700032,0.20608602171533683,0,0,4,0.03396940546666667
0,0.098709895,57,0,0.499423465,13875.0,17,0,2,0,3.0,0.4993874731100461,9.53791600808964,0.09413666878225951,0,0,3,0.027745748055555557
0,0.920668743,46,1,0.315042926,2678.0,5,1,0,0,1.0,0.31492532878984697,7.893198869544609,0.6526734290418899,2,1,2,0.052507154333333333
1,0.9999999,59,0,0.856291391,3019.0,8,0,1,0,1.0,0.8560078508043046,8.013012110368916,0.693147130559944,0,0,3,0.09514348788888888
0,0.153820893,30,0,0.109485491,4100.0,6,0,0,0,3.0,0.1094587937332358,8.31898612539206,0.1430789506676906,0,0,0,0.01564078442857143
0,0.547955773,70,0,0.454448017,6530.0,5,0,2,0,0.0,0.45437843377890064,8.784315349902657,0.4369352043459566,0,0,4,0.07574133616666666
0,0.055725584,68,0,0.204359128,5000.0,10,0,1,0,0.0,0.20431826434713057,8.517393171418904,0.05422828787730075,0,0,4,0.018578102545454545
0,0.017448035,63,0,0.002551548,14500.0,4,0,0,0,1.0,0.002551372043307358,9.581972891547895,0.017297565777360902,0,0,4,0.0005103096
0,0.241573106,52,0,1974.0,5400.0,9,0,1,0,0.0,1973.634512127384,8.594339400592892,0.2163792094519103,0,0,3,197.4
0,0.017185714,50,0,0.053409423,6833.0,11,0,0,0,4.0,0.05340160774934152,8.829665432675236,0.01703971003149765,0,0,2,0.0044507852499999995
0,0.331104306,62,0,0.227651305,3601.0,5,0,1,0,0.0,0.22758810363825654,8.189244525735901,0.2860089029840926,0,0,4,0.03794188416666667
0,0.0,56,0,0.112727273,8249.0,7,0,1,0,0.0,0.11271360908812122,9.017968479328726,0.0,0,0,3,0.014090909125
0,0.015202779,58,0,0.116470917,7151.0,7,0,1,0,0.0,0.11645463191652683,8.87514731685335,0.01508837480594117,0,0,3,0.014558864625
1,0.963011619,39,2,3.173398682,5916.0,19,0,12,0,2.0,3.172862363142133,8.685584842676693,0.674479834278335,2,1,1,0.15866993410000002
0,0.020200766,63,0,1421.0,5400.0,17,0,2,0,0.0,1420.736900573968,8.594339400592892,0.01999943733957722,0,0,4,78.94444444444444
0,0.284827767,34,0,0.080289569,9116.0,7,0,0,0,0.0,0.08028076242228804,9.117896081584902,0.2506246759008608,0,0,1,0.010036196125
0,0.058943232,42,0,0.009425878,3500.0,4,0,0,0,2.0,0.009423185661239647,8.160803920954665,0.057271459894447055,0,0,2,0.0018851756
0,0.456809712,29,0,616.0,5400.0,9,0,0,0,0.0,615.8859470468432,8.594339400592892,0.3762489160757057,0,0,0,61.6
0,0.766719711,43,1,0.613590076,5400.0,9,0,1,0,0.0,0.613476469246436,8.594339400592892,0.569124556533562,1,1,2,0.0613590076
0,0.0,47,0,0.139714571,11000.0,9,0,1,0,2.0,0.13970187082992458,9.305741456739435,0.0,0,0,2,0.013971457100000001
0,0.32282304,43,0,0.562783258,3750.0,10,0,1,0,1.0,0.5626332224740069,8.229777750081887,0.2797681195728484,0,0,2,0.05116211436363636
0,0.117290293,40,0,0.661558565,8417.0,7,0,3,0,3.0,0.6614799764320504,9.038127549330516,0.1109063726250646,0,0,1,0.082694820625
0,0.023873566,68,0,0.526641724,7750.0,14,0,2,0,0.0,0.5265737789962586,8.955577146281511,0.023593048291056278,0,0,4,0.03510944826666666
0,0.014599027,70,0,0.217391304,2598.0,2,0,0,0,0.0,0.21730765978914968,7.8628820346414905,0.014493487151372577,0,0,4,0.072463768
0,0.9999999,41,0,0.220283019,10599.0,1,0,1,0,2.0,0.2202622375831132,9.268609280100158,0.693147130559944,0,0,2,0.1101415095
0,0.032285649,48,0,0.23844872,6600.0,9,0,2,0,0.0,0.2384125968792607,8.79497643168877,0.031775420426291494,0,0,2,0.023844872
0,0.128178988,46,0,0.054868141,8000.0,8,0,0,0,1.0,0.05486128333958255,8.987321812850125,0.12060481779291973,0,0,2,0.006096460111111111
0,0.001990172,80,0,0.000249958,12001.0,8,0,0,0,0.0,0.00024993717363772707,9.392828581549459,0.001988194231337018,0,0,4,2.777311111111111e-05
0,0.246415814,35,1,0.323671498,6416.0,19,0,1,0,0.0,0.3236210583088671,8.766705997750515,0.22027208379455127,1,1,1,0.0161835749
0,0.269596974,46,0,0.053325433,6750.0,4,0,0,0,0.0,0.05331753410605836,8.81744592104187,0.2386995067993706,0,0,2,0.0106650866
0,0.012166482,77,0,0.187521426,5833.0,8,0,1,0,0.0,0.1874892831432979,8.671458150427666,0.012093065240470548,0,0,4,0.020835713999999998
0,0.038289507,78,0,479.0,5400.0,9,0,0,0,0.0,478.9113127198667,8.594339400592892,0.03757465433379997,0,0,4,47.9
0,0.9999999,21,0,0.0,1200.0,0,0,0,0,0.0,0.0,7.0909098220799835,0.693147130559944,0,0,0,0.0
0,0.018332111,63,0,0.654115587,3425.0,10,0,1,0,1.0,0.653924660091944,8.139148678884066,0.01816610362739632,0,0,4,0.05946505336363637
0,0.100641139,32,0,0.008331945,6000.0,2,0,0,0,0.0,0.008330556573904349,8.699681400989514,0.09589286364748098,0,0,1,0.0027773150000000003
0,0.576674294,56,0,0.356751035,10390.0,25,0,2,0,1.0,0.35671670230487923,9.248695325852646,0.45531775145616593,0,0,3,0.013721193653846154
0,0.034198577,68,0,0.476154428,5283.0,10,0,2,0,0.0,0.4760643155041635,8.572438665642215,0.03362680503627976,0,0,4,0.04328676618181818
0,0.131213901,34,0,0.228902522,7334.0,9,0,2,0,0.0,0.22887131511220177,8.900412690577083,0.12329130480460898,0,0,1,0.0228902522
0,0.122966326,73,0,1016.0,5400.0,10,0,1,0,0.0,1015.8118866876505,8.594339400592892,0.11597368955427567,0,0,4,92.36363636363636
0,0.04045749,65,0,0.986113482,17570.0,20,0,11,0,0.0,0.9860573603517159,9.774005094757891,0.03966051065894823,0,0,4,0.04695778485714286
0,0.167747385,48,1,0.636907501,4345.0,13,0,1,0,0.0,0.636760950723654,8.377011160816375,0.15507658104839725,1,1,2,0.04549339292857143
0,0.060878894,70,1,0.242207892,13025.0,8,0,2,0,0.0,0.2421892978120682,9.474702639106347,0.05909770985593385,1,1,4,0.026911988
0,0.020256688,47,0,2698.0,5400.0,9,0,1,0,0.0,2697.500462877245,8.594339400592892,0.020054250538357105,0,0,2,269.8
0,0.946323172,49,1,0.810940499,2083.0,4,1,1,1,1.0,0.8105513720810941,7.642044402873258,0.6659420398626837,3,1,2,0.16218809979999999
0,0.0,69,0,0.648900733,3001.0,5,0,2,0,0.0,0.6486845768597601,8.007034012193408,0.0,0,0,4,0.10815012216666665
0,0.021119155,61,0,0.498626572,6916.0,5,0,1,0,0.0,0.49855448488535486,8.841737428600585,0.020899236584679088,0,0,4,0.08310442866666666
0,0.137616399,43,0,1492.0,5400.0,9,0,1,0,0.0,1491.723754860211,8.594339400592892,0.1289351953989436,0,0,2,149.2
0,0.034658788,49,0,0.277264522,9416.0,13,0,1,0,0.0,0.2772350790221939,9.150271845510064,0.034071698933149076,0,0,2,0.019804608714285715
0,0.013518018,60,0,0.711762746,3000.0,6,0,1,0,0.0,0.7115255708097301,8.006700845440367,0.013427464748930919,0,0,3,0.10168039228571428
0,0.657801494,81,0,0.131962296,3500.0,4,0,0,0,0.0,0.13192460325621252,8.160803920954665,0.5054923233692367,0,0,4,0.026392459200000003
0,0.230600979,46,0,0.326866301,2370.0,5,0,0,0,1.0,0.3267284408983552,7.771067086065406,0.20750265087082415,0,0,2,0.054477716833333335
0,0.0815912,42,0,0.233220847,8000.0,9,0,2,0,0.0,0.2331916980377453,8.987321812850125,0.07843329017878983,0,0,2,0.023322084700000002
0,0.0,39,1,0.078992101,10000.0,4,0,0,0,0.0,0.07898420257974202,9.210440366976517,0.0,1,1,1,0.0157984202
0,1.026192372,52,5,0.653604776,6532.0,25,0,2,0,0.0,0.6535047293482321,8.78462153484075,0.7061583529476962,5,1,3,0.02513864523076923
0,0.280553502,61,0,0.122807018,11000.0,16,0,0,0,0.0,0.12279585474047815,9.305741456739435,0.24729240790095536,0,0,4,0.007223942235294118
0,0.004931706,44,0,1410.0,5400.0,4,0,1,0,0.0,1409.7389372338455,8.594339400592892,0.004919584973190138,0,0,2,282.0
0,0.381794972,67,1,0.187762448,5000.0,17,0,0,0,0.0,0.18772490301939612,8.517393171418904,0.3233833583338487,1,1,4,0.010431247111111111
0,0.0,32,1,0.151688312,5774.0,9,0,0,1,4.0,0.15166204562562768,8.661293535389994,0.0,2,1,1,0.0151688312
0,0.715472162,37,1,0.124441308,4250.0,3,0,0,0,3.0,0.1244120345800988,8.35490952835879,0.5396883558457344,1,1,1,0.031110327
0,0.137233414,44,0,0.580053496,2616.0,11,0,1,0,0.0,0.5798318477401605,7.869783902530146,0.12859848305738172,0,0,2,0.04833779133333333
0,0.044750653,45,0,372.0,5400.0,4,0,0,0,0.0,371.9311238659507,8.594339400592892,0.04377824737560385,0,0,2,74.4
0,0.604039048,39,0,0.447078989,7000.0,8,0,2,0,4.0,0.4470151296957577,8.853808274977197,0.47252485328765986,0,0,1,0.04967544322222222
0,0.982516284,54,2,0.231838775,6400.0,5,0,0,0,0.0,0.23180255585064835,8.764209507142004,0.684366888364507,2,1,3,0.03863979583333333
0,0.084915085,59,2,0.182702861,13666.0,2,0,1,0,0.0,0.1826894928240287,9.5227394469648,0.08150172125692905,2,1,3,0.06090095366666667
0,0.529494101,69,0,115.0,5400.0,3,0,0,0,0.0,114.97870764673209,8.594339400592892,0.4249370277854307,0,0,4,28.75
0,0.9999999,63,1,0.00759631,1842.0,1,1,0,0,1.0,0.007592188290830169,7.519149957669823,0.693147130559944,2,1,4,0.003798155
0,0.155149868,50,0,0.29342787,7333.0,6,0,1,0,2.0,0.2933878607458413,8.900276348631271,0.14423009140035128,0,0,2,0.04191826714285714
0,0.12592736,27,0,1392.0,5400.0,8,0,2,0,0.0,1391.7422699500094,8.594339400592892,0.11860701609124633,0,0,0,154.66666666666666
0,0.041629923,62,0,3494.0,1.0,14,0,3,0,0.0,1747.0,0.6931471805599453,0.04078671997811578,0,0,4,232.93333333333334
0,0.0,56,0,168835.0,5400.0,10,0,3,0,2.0,168803.74004813924,8.594339400592892,0.0,0,0,3,15348.636363636364
0,0.302175318,56,0,0.255552719,11750.0,6,0,1,0,0.0,0.255530971683261,9.371693622333941,0.26403618756327923,0,0,3,0.03650753128571428
0,0.453210436,46,0,0.260284506,2600.0,6,0,0,0,2.0,0.2601844350634372,7.8636512654486515,0.37377520273191206,0,0,2,0.03718350085714286
0,0.047626111,47,0,115.0,5400.0,10,0,0,0,0.0,114.97870764673209,8.594339400592892,0.046526757930345344,0,0,2,10.454545454545455
1,0.9999999,42,0,0.392871287,5049.0,4,2,2,0,2.0,0.3927934907055446,8.527143522269405,0.693147130559944,2,1,2,0.0785742574
1,0.565974846,61,0,0.682341416,8165.0,10,1,3,0,1.0,0.6822578571687484,9.007734471879521,0.44850853485978553,1,1,4,0.06203103781818182
0,0.068166326,81,0,892.0,0.0,4,0,1,0,0.0,0.0,0.0,0.06594346436747434,0,0,4,178.4
0,0.9999999,74,0,0.0,5400.0,1,0,0,0,0.0,0.0,8.594339400592892,0.693147130559944,0,0,4,0.0
0,0.02105184,58,0,724.0,5400.0,4,0,1,0,0.0,723.8659507498611,8.594339400592892,0.020833311644809515,0,0,3,144.8
1,0.75128109,38,3,0.701099633,3000.0,7,1,1,1,2.0,0.7008660109963345,8.006700845440367,0.5603475715450439,5,1,1,0.087637454125
1,1.003997335,63,2,1.21627566,1363.0,6,1,1,0,0.0,1.2153839623020528,7.218176838403408,0.6951438533814147,3,1,4,0.17375366571428572
0,0.043615861,52,0,48.0,5400.0,5,0,0,0,0.0,47.99111275689687,8.594339400592892,0.042691472516801485,0,0,3,8.0
0,0.044998393,43,0,0.209379062,10000.0,5,0,1,0,1.0,0.20935812618738128,9.210440366976517,0.04401534761654885,0,0,2,0.03489651033333333
0,0.0,47,0,0.418488445,1600.0,5,2,0,0,0.0,0.4182270530918176,7.3783837129967145,0.0,2,1,2,0.06974807416666666
0,0.76954592,54,0,0.385709867,6465.0,9,0,1,0,0.0,0.385650214994587,8.774312958285378,0.5707229713002328,0,0,3,0.0385709867
0,0.031775635,43,0,0.314567029,3960.0,9,0,2,0,1.0,0.31448761293612726,8.284251797621916,0.03128123547710122,0,0,2,0.0314567029
0,0.715034513,39,0,0.615311369,5250.0,8,0,2,0,2.0,0.6151941891544468,8.566173813637858,0.539433204613665,0,0,1,0.0683679298888889
0,0.950820697,56,1,0.662900849,14250.0,11,0,2,0,1.0,0.6628543329064627,9.564582358673212,0.6682501542910213,1,1,3,0.055241737416666666
0,0.9999999,45,0,2.264779351,1200.0,3,0,2,0,2.0,2.26289360632806,7.0909098220799835,0.693147130559944,0,0,2,0.56619483775
0,0.225645562,47,0,0.284040496,8790.0,6,0,1,0,0.0,0.2840081856262086,9.081483749851179,0.20346769457430353,0,0,2,0.04057721371428571
0,0.306897931,66,0,2073.0,5400.0,4,0,1,0,2.0,2072.6161821884834,8.594339400592892,0.26765633748393547,0,0,4,414.6
0,0.9999999,23,0,0.0,847.0,1,0,0,0,0.0,0.0,6.742880635791903,0.693147130559944,0,0,0,0.0
0,0.07425925,59,0,0.412698413,1700.0,11,0,0,0,1.0,0.41245579194591414,7.438971592395862,0.07163135429449495,0,0,3,0.03439153441666667
0,0.119949324,76,0,0.461008665,4500.0,6,0,1,0,1.0,0.46090624139080205,8.412054873292933,0.11328343785478122,0,0,4,0.06585838071428571
0,0.017512196,56,0,2135.0,5400.0,10,0,1,0,5.0,2134.604702832809,8.594339400592892,0.017360624503564834,0,0,3,194.0909090909091
0,0.007817826,68,0,0.001764291,2833.0,3,0,0,0,0.0,0.0017636684555398729,7.949444420250626,0.007787425141269196,0,0,4,0.00044107275
0,0.0,33,0,0.191293576,5650.0,8,0,1,0,1.0,0.19125972472128824,8.639587799629844,0.0,0,0,1,0.021254841777777776
0,0.289371347,38,0,0.612096976,4000.0,7,0,2,0,2.0,0.6119439900024994,8.294299608857235,0.2541547716837672,0,0,1,0.076512122
0,0.154042447,64,2,4210.0,5400.0,15,0,3,0,0.0,4209.220514719496,8.594339400592892,0.14327094990511566,2,1,4,263.125
0,0.857944153,61,0,0.224030842,4668.0,20,0,0,0,0.0,0.22398285938230886,8.448700194970938,0.6194705823511033,0,0,4,0.010668135333333334
0,0.141833704,45,0,0.514693097,5750.0,14,0,2,0,2.0,0.5146036007216136,8.657129031713755,0.1326354824167968,0,0,2,0.03431287313333333
0,1.123876124,26,1,0.356158993,2540.0,5,3,0,3,2.0,0.35601882810704444,7.840312983320164,0.7532427796449981,7,1,0,0.05935983216666666
0,0.051479906,48,0,0.356625735,25000.0,16,0,4,0,2.0,0.35661147054117837,10.12667110305036,0.05019860613494073,0,0,2,0.020977984411764707
0,0.751469829,38,0,0.709842257,4500.0,5,0,1,0,2.0,0.7096845493223729,8.412054873292933,0.560455337700587,0,0,1,0.11830704283333333
0,0.696224732,49,0,0.735852829,5000.0,13,0,1,0,0.0,0.7357056878624275,8.517393171418904,0.5284050356668959,0,0,2,0.05256091635714286
0,0.012361584,76,0,0.813137495,2450.0,4,0,1,0,0.0,0.8128057375560995,7.804251383528112,0.01228580349278774,0,0,4,0.162627499
1,0.0,60,3,0.292697378,6750.0,5,1,1,2,0.0,0.29265402184861505,8.81744592104187,0.0,6,1,3,0.04878289633333333
0,0.048462333,63,0,0.561892131,4523.0,6,0,2,0,1.0,0.5617679284953581,8.41715183723601,0.047324646060263736,0,0,4,0.08027030442857143
0,0.257643937,67,0,200.0,5400.0,4,0,0,0,0.0,199.96296982040363,8.594339400592892,0.22924007926444975,0,0,4,40.0
0,0.380177842,59,0,0.23568735,5833.0,6,0,1,0,1.0,0.23564695107130612,8.671458150427666,0.32221236188045027,0,0,3,0.033669621428571425
0,0.81031169,48,0,0.466771068,10216.0,15,0,1,0,0.0,0.46672538227346577,9.231808278591423,0.5934990348721447,0,0,2,0.02917319175
0,1.6e-05,80,0,0.716395305,2640.0,14,0,1,0,0.0,0.7161240458917076,7.878912912297133,1.5999872001365315e-05,0,0,4,0.047759687
0,0.158722752,59,0,0.052973513,2000.0,4,0,0,0,1.0,0.05294703948025987,7.601402334583733,0.14731832262683978,0,0,3,0.0105947026
0,0.135807372,65,0,0.044782087,2500.0,3,0,0,0,0.0,0.04476418132746901,7.824445930877619,0.12734373901945875,0,0,4,0.01119552175
0,0.016432992,63,0,0.233980087,7833.0,3,0,1,0,0.0,0.23395021974355373,8.966228514225776,0.016299431598619126,0,0,4,0.05849502175
0,0.048966776,78,0,0.020595881,5000.0,4,0,0,0,0.0,0.020591762647470507,8.517393171418904,0.04780565684395277,0,0,4,0.0041191762
1,0.142115904,43,0,0.598731574,5833.0,8,0,2,0,3.0,0.5986289460305108,8.671458150427666,0.1328825982029311,0,0,2,0.06652573044444444
0,0.047254715,64,1,64.0,5400.0,5,0,0,0,0.0,63.98815034252916,8.594339400592892,0.04617218310271638,1,1,4,10.666666666666666
0,0.985735235,51,0,0.413799482,5405.0,6,0,1,0,0.0,0.41372293751572325,8.595264726836392,0.685989241025682,0,0,3,0.059114211714285714
0,0.04219578,38,0,0.352202806,8125.0,4,0,1,0,2.0,0.35215946329682496,9.002824076547672,0.041329814357932405,0,0,1,0.0704405612
0,0.054697967,45,0,0.331698664,9583.0,5,0,1,0,0.0,0.33166405437312185,9.16785032035523,0.05325443873623374,0,0,2,0.05528311066666666
0,0.103744813,34,0,0.152474588,6000.0,7,0,0,0,0.0,0.1524491798033661,8.699681400989514,0.09870877349124176,0,0,1,0.0190593235
1,1.331797235,41,3,1099.0,5400.0,7,0,0,1,0.0,1098.7965191631179,8.594339400592892,0.8466393157371246,4,1,2,137.375
1,0.962993506,42,0,0.425616322,3528.0,7,0,0,0,2.0,0.4254957166381411,8.16876982367527,0.6744706070871198,0,0,2,0.05320204025
0,0.011226239,59,0,0.29631224,6968.0,8,0,1,0,0.0,0.29626972138326874,8.84922702143852,0.011163692451967142,0,0,3,0.03292358222222222
0,0.9999999,48,1,0.003845168,3900.0,0,1,0,1,2.0,0.003844182312227634,8.268988209506656,0.693147130559944,3,1,2,0.003845168
